Time,signal1,signal2,signal3
72.84,-0.550839,-0.834612,36.42
72.86,-0.56742,-0.823429,36.43
72.88,-0.583774,-0.811916,36.44
72.9,-0.599894,-0.800079,36.45
72.92,-0.615775,-0.787922,36.46
72.94,-0.631409,-0.77545,36.47
72.96,-0.646791,-0.762668,36.48
72.98,-0.661914,-0.74958,36.49
73,-0.676772,-0.736193,36.5
73.02,-0.691359,-0.722511,36.51
73.04,-0.70567,-0.70854,36.52
73.06,-0.719699,-0.694286,36.53
73.08,-0.73344,-0.679754,36.54
73.1,-0.746888,-0.66495,36.55
73.12,-0.760036,-0.649881,36.56
73.14,-0.772881,-0.634551,36.57
73.16,-0.785417,-0.618967,36.58
73.18,-0.797638,-0.603136,36.59
73.2,-0.80954,-0.587064,36.6
73.22,-0.821119,-0.570757,36.61
73.24,-0.832369,-0.554221,36.62
73.26,-0.843286,-0.537464,36.63
73.28,-0.853866,-0.520492,36.64
73.3,-0.864105,-0.503312,36.65
73.32,-0.873998,-0.48593,36.66
73.34,-0.883541,-0.468354,36.67
73.36,-0.89273,-0.450591,36.68
73.38,-0.901563,-0.432648,36.69
73.4,-0.910035,-0.414531,36.7
73.42,-0.918143,-0.396249,36.71
73.44,-0.925884,-0.377808,36.72
73.46,-0.933255,-0.359216,36.73
73.48,-0.940252,-0.34048,36.74
73.5,-0.946873,-0.321608,36.75
73.52,-0.953115,-0.302608,36.76
73.54,-0.958976,-0.283486,36.77
73.56,-0.964454,-0.264251,36.78
73.58,-0.969546,-0.24491,36.79
73.6,-0.97425,-0.225472,36.8
73.62,-0.978564,-0.205943,36.81
73.64,-0.982487,-0.186332,36.82
73.66,-0.986017,-0.166646,36.83
73.68,-0.989152,-0.146894,36.84
73.7,-0.991892,-0.127083,36.85
73.72,-0.994235,-0.107221,36.86
73.74,-0.996181,-0.087316,36.87
73.76,-0.997728,-0.0673763,36.88
73.78,-0.998876,-0.0474096,36.89
73.8,-0.999624,-0.0274239,36.9
73.82,-0.999972,-0.00742729,36.91
73.84,-0.999921,0.0125723,36.92
73.86,-0.99947,0.0325669,36.93
73.88,-0.998618,0.0525484,36.94
73.9,-0.997368,0.072509,36.95
73.92,-0.995718,0.0924405,36.96
73.94,-0.99367,0.112335,36.97
73.96,-0.991225,0.132185,36.98
73.98,-0.988383,0.151981,36.99
74,-0.985146,0.171717,37
74.02,-0.981515,0.191385,37.01
74.04,-0.977491,0.210975,37.02
74.06,-0.973077,0.230482,37.03
74.08,-0.968273,0.249896,37.04
74.1,-0.963082,0.26921,37.05
74.12,-0.957505,0.288416,37.06
74.14,-0.951546,0.307508,37.07
74.16,-0.945206,0.326476,37.08
74.18,-0.938487,0.345313,37.09
74.2,-0.931394,0.364013,37.1
74.22,-0.923928,0.382567,37.11
74.24,-0.916092,0.400967,37.12
74.26,-0.90789,0.419208,37.13
74.28,-0.899325,0.437281,37.14
74.3,-0.8904,0.455178,37.15
74.32,-0.881119,0.472894,37.16
74.34,-0.871486,0.490421,37.17
74.36,-0.861504,0.507751,37.18
74.38,-0.851177,0.524879,37.19
74.4,-0.84051,0.541796,37.2
74.42,-0.829507,0.558497,37.21
74.44,-0.818172,0.574974,37.22
74.46,-0.806509,0.591222,37.23
74.48,-0.794524,0.607232,37.24
74.5,-0.782222,0.623,37.25
74.52,-0.769606,0.638519,37.26
74.54,-0.756682,0.653783,37.27
74.56,-0.743456,0.668784,37.28
74.58,-0.729933,0.683519,37.29
74.6,-0.716117,0.69798,37.3
74.62,-0.702016,0.712162,37.31
74.64,-0.687633,0.726059,37.32
74.66,-0.672975,0.739665,37.33
74.68,-0.658048,0.752976,37.34
74.7,-0.642858,0.765985,37.35
74.72,-0.627411,0.778688,37.36
74.74,-0.611713,0.79108,37.37
74.76,-0.59577,0.803155,37.38
74.78,-0.579589,0.814909,37.39
74.8,-0.563176,0.826337,37.4
74.82,-0.546537,0.837435,37.41
74.84,-0.52968,0.848197,37.42
74.86,-0.512612,0.858621,37.43
74.88,-0.495338,0.8687,37.44
74.9,-0.477866,0.878433,37.45
74.92,-0.460203,0.887814,37.46
74.94,-0.442356,0.89684,37.47
74.96,-0.424332,0.905507,37.48
74.98,-0.406138,0.913812,37.49
75,-0.387782,0.921751,37.5
75.02,-0.36927,0.929322,37.51
75.04,-0.350611,0.936521,37.52
75.06,-0.331812,0.943346,37.53
75.08,-0.31288,0.949793,37.54
75.1,-0.293823,0.95586,37.55
75.12,-0.274648,0.961545,37.56
75.14,-0.255364,0.966845,37.57
75.16,-0.235977,0.971759,37.58
75.18,-0.216496,0.976284,37.59
75.2,-0.196928,0.980418,37.6
75.22,-0.177282,0.98416,37.61
75.24,-0.157564,0.987509,37.62
75.26,-0.137784,0.990462,37.63
75.28,-0.117948,0.99302,37.64
75.3,-0.0980658,0.99518,37.65
75.32,-0.0781439,0.996942,37.66
75.34,-0.0581908,0.998305,37.67
75.36,-0.0382144,0.99927,37.68
75.38,-0.0182227,0.999834,37.69
75.4,0.00177631,0.999998,37.7
75.42,0.0217746,0.999763,37.71
75.44,0.0417642,0.999127,37.72
75.46,0.061737,0.998092,37.73
75.48,0.0816852,0.996658,37.74
75.5,0.101601,0.994825,37.75
75.52,0.121476,0.992594,37.76
75.54,0.141302,0.989967,37.77
75.56,0.161072,0.986943,37.78
75.58,0.180777,0.983524,37.79
75.6,0.20041,0.979712,37.8
75.62,0.219963,0.975508,37.81
75.64,0.239428,0.970914,37.82
75.66,0.258797,0.965932,37.83
75.68,0.278062,0.960563,37.84
75.7,0.297217,0.95481,37.85
75.72,0.316252,0.948675,37.86
75.74,0.335161,0.942161,37.87
75.76,0.353936,0.93527,37.88
75.78,0.372569,0.928004,37.89
75.8,0.391054,0.920368,37.9
75.82,0.409382,0.912363,37.91
75.84,0.427546,0.903994,37.92
75.86,0.445539,0.895262,37.93
75.88,0.463354,0.886173,37.94
75.9,0.480984,0.87673,37.95
75.92,0.498421,0.866935,37.96
75.94,0.515659,0.856794,37.97
75.96,0.53269,0.84631,37.98
75.98,0.549509,0.835488,37.99
76,0.566108,0.824331,38
76.02,0.58248,0.812845,38.01
76.04,0.598619,0.801034,38.02
76.06,0.614519,0.788902,38.03
76.08,0.630173,0.776455,38.04
76.1,0.645575,0.763697,38.05
76.12,0.660719,0.750633,38.06
76.14,0.675599,0.73727,38.07
76.16,0.690208,0.723611,38.08
76.18,0.704541,0.709663,38.09
76.2,0.718593,0.695431,38.1
76.22,0.732357,0.680921,38.11
76.24,0.745828,0.666139,38.12
76.26,0.759,0.65109,38.13
76.28,0.771869,0.635781,38.14
76.3,0.78443,0.620218,38.15
76.32,0.796676,0.604406,38.16
76.34,0.808604,0.588353,38.17
76.36,0.820209,0.572064,38.18
76.38,0.831486,0.555546,38.19
76.4,0.842429,0.538807,38.2
76.42,0.853036,0.521852,38.21
76.44,0.863302,0.504688,38.22
76.46,0.873222,0.487322,38.23
76.48,0.882794,0.469761,38.24
76.5,0.892012,0.452012,38.25
76.52,0.900873,0.434083,38.26
76.54,0.909374,0.41598,38.27
76.56,0.917511,0.39771,38.28
76.58,0.925281,0.379282,38.29
76.6,0.932681,0.360702,38.3
76.62,0.939708,0.341977,38.31
76.64,0.946359,0.323116,38.32
76.66,0.952632,0.304125,38.33
76.68,0.958524,0.285013,38.34
76.7,0.964032,0.265787,38.35
76.72,0.969154,0.246454,38.36
76.74,0.973889,0.227023,38.37
76.76,0.978235,0.207501,38.38
76.78,0.982189,0.187896,38.39
76.8,0.98575,0.168216,38.4
76.82,0.988917,0.148469,38.41
76.84,0.991688,0.128662,38.42
76.86,0.994063,0.108804,38.43
76.88,0.99604,0.0889025,38.44
76.9,0.997619,0.0689652,38.45
76.92,0.998799,0.0490004,38.46
76.94,0.999579,0.0290159,38.47
76.96,0.999959,0.00901989,38.48
76.98,0.99994,-0.0109798,38.49
77,0.99952,-0.030975,38.5
77.02,0.998701,-0.0509579,38.51
77.04,0.997482,-0.0709204,38.52
77.06,0.995864,-0.0908545,38.53
77.08,0.993848,-0.110752,38.54
77.1,0.991434,-0.130606,38.55
77.12,0.988624,-0.150407,38.56
77.14,0.985418,-0.170148,38.57
77.16,0.981819,-0.189821,38.58
77.18,0.977826,-0.209418,38.59
77.2,0.973443,-0.228932,38.6
77.22,0.96867,-0.248353,38.61
77.24,0.963509,-0.267676,38.62
77.26,0.957963,-0.286891,38.63
77.28,0.952034,-0.305992,38.64
77.3,0.945724,-0.32497,38.65
77.32,0.939036,-0.343818,38.66
77.34,0.931973,-0.362529,38.67
77.36,0.924536,-0.381095,38.68
77.38,0.91673,-0.399508,38.69
77.4,0.908557,-0.417761,38.7
77.42,0.90002,-0.435848,38.71
77.44,0.891124,-0.45376,38.72
77.46,0.881871,-0.47149,38.73
77.48,0.872266,-0.489032,38.74
77.5,0.862311,-0.506379,38.75
77.52,0.852012,-0.523522,38.76
77.54,0.841372,-0.540457,38.77
77.56,0.830395,-0.557175,38.78
77.58,0.819086,-0.57367,38.79
77.6,0.80745,-0.589936,38.8
77.62,0.79549,-0.605966,38.81
77.64,0.783213,-0.621754,38.82
77.66,0.770622,-0.637293,38.83
77.68,0.757723,-0.652577,38.84
77.7,0.744521,-0.6676,38.85
77.72,0.731021,-0.682355,38.86
77.74,0.717228,-0.696838,38.87
77.76,0.703149,-0.711043,38.88
77.78,0.688788,-0.724963,38.89
77.8,0.674152,-0.738592,38.9
77.82,0.659247,-0.751927,38.91
77.84,0.644077,-0.76496,38.92
77.86,0.62865,-0.777688,38.93
77.88,0.612972,-0.790105,38.94
77.9,0.597048,-0.802205,38.95
77.92,0.580886,-0.813985,38.96
77.94,0.564491,-0.825439,38.97
77.96,0.54787,-0.836563,38.98
77.98,0.531031,-0.847353,38.99
78,0.513978,-0.857803,39
78.02,0.496721,-0.86791,39.01
78.04,0.479264,-0.877671,39.02
78.06,0.461616,-0.88708,39.03
78.08,0.443784,-0.896134,39.04
78.1,0.425773,-0.90483,39.05
78.12,0.407593,-0.913164,39.06
78.14,0.389249,-0.921132,39.07
78.16,0.37075,-0.928733,39.08
78.18,0.352102,-0.935962,39.09
78.2,0.333314,-0.942816,39.1
78.22,0.314392,-0.949293,39.11
78.24,0.295345,-0.955391,39.12
78.26,0.276179,-0.961106,39.13
78.28,0.256903,-0.966437,39.14
78.3,0.237524,-0.971382,39.15
78.32,0.21805,-0.975938,39.16
78.34,0.198489,-0.980103,39.17
78.36,0.178849,-0.983877,39.18
78.38,0.159137,-0.987257,39.19
78.4,0.139361,-0.990242,39.2
78.42,0.11953,-0.992831,39.21
78.44,0.0996507,-0.995022,39.22
78.46,0.0797316,-0.996816,39.23
78.48,0.0597807,-0.998212,39.24
78.5,0.0398058,-0.999207,39.25
78.52,0.019815,-0.999804,39.26
78.54,-0.00018366,-1,39.27
78.56,-0.0201823,-0.999796,39.28
78.58,-0.0401728,-0.999193,39.29
78.6,-0.0601473,-0.99819,39.3
78.62,-0.0800978,-0.996787,39.31
78.64,-0.100016,-0.994986,39.32
78.66,-0.119895,-0.992787,39.33
78.68,-0.139725,-0.99019,39.34
78.7,-0.1595,-0.987198,39.35
78.72,-0.17921,-0.983811,39.36
78.74,-0.198849,-0.98003,39.37
78.76,-0.218409,-0.975857,39.38
78.78,-0.237881,-0.971294,39.39
78.8,-0.257258,-0.966343,39.4
78.82,-0.276532,-0.961005,39.41
78.84,-0.295696,-0.955282,39.42
78.86,-0.314741,-0.949178,39.43
78.88,-0.33366,-0.942693,39.44
78.9,-0.352446,-0.935832,39.45
78.92,-0.371091,-0.928596,39.46
78.94,-0.389587,-0.920989,39.47
78.96,-0.407928,-0.913014,39.48
78.98,-0.426106,-0.904673,39.49
79,-0.444113,-0.895971,39.5
79.02,-0.461942,-0.88691,39.51
79.04,-0.479587,-0.877494,39.52
79.06,-0.49704,-0.867728,39.53
79.08,-0.514294,-0.857614,39.54
79.1,-0.531342,-0.847158,39.55
79.12,-0.548178,-0.836362,39.56
79.14,-0.564794,-0.825232,39.57
79.16,-0.581185,-0.813772,39.58
79.18,-0.597343,-0.801986,39.59
79.2,-0.613262,-0.78988,39.6
79.22,-0.628936,-0.777457,39.61
79.24,-0.644358,-0.764724,39.62
79.26,-0.659523,-0.751685,39.63
79.28,-0.674424,-0.738345,39.64
79.3,-0.689055,-0.724709,39.65
79.32,-0.70341,-0.710784,39.66
79.34,-0.717484,-0.696575,39.67
79.36,-0.731271,-0.682087,39.68
79.38,-0.744766,-0.667326,39.69
79.4,-0.757962,-0.652298,39.7
79.42,-0.770856,-0.63701,39.71
79.44,-0.783441,-0.621466,39.72
79.46,-0.795713,-0.605674,39.73
79.48,-0.807666,-0.58964,39.74
79.5,-0.819297,-0.57337,39.75
79.52,-0.8306,-0.55687,39.76
79.54,-0.84157,-0.540148,39.77
79.56,-0.852204,-0.523209,39.78
79.58,-0.862497,-0.506062,39.79
79.6,-0.872445,-0.488712,39.8
79.62,-0.882044,-0.471166,39.81
79.64,-0.891291,-0.453432,39.82
79.66,-0.90018,-0.435517,39.83
79.68,-0.90871,-0.417428,39.84
79.7,-0.916876,-0.399171,39.85
79.72,-0.924676,-0.380755,39.86
79.74,-0.932106,-0.362187,39.87
79.76,-0.939162,-0.343473,39.88
79.78,-0.945844,-0.324623,39.89
79.8,-0.952146,-0.305642,39.9
79.82,-0.958069,-0.286539,39.91
79.84,-0.963607,-0.267322,39.92
79.86,-0.968761,-0.247998,39.93
79.88,-0.973527,-0.228574,39.94
79.9,-0.977903,-0.209059,39.95
79.92,-0.981888,-0.189461,39.96
79.94,-0.985481,-0.169786,39.97
79.96,-0.988679,-0.150044,39.98
79.98,-0.991482,-0.130242,39.99
80,-0.993889,-0.110387,40
80.02,-0.995897,-0.0904887,40.01
80.04,-0.997508,-0.070554,40.02
80.06,-0.998719,-0.0505911,40.03
80.08,-0.999531,-0.0306079,40.04
80.1,-0.999944,-0.0106125,40.05
80.12,-0.999956,0.0093872,40.06
80.14,-0.999568,0.0293831,40.07
80.16,-0.998781,0.0493673,40.08
80.18,-0.997594,0.0693317,40.09
80.2,-0.996008,0.0892683,40.1
80.22,-0.994023,0.109169,40.11
80.24,-0.991641,0.129027,40.12
80.26,-0.988862,0.148832,40.13
80.28,-0.985688,0.168578,40.14
80.3,-0.98212,0.188257,40.15
80.32,-0.978158,0.207861,40.16
80.34,-0.973806,0.227381,40.17
80.36,-0.969064,0.24681,40.18
80.38,-0.963934,0.266141,40.19
80.4,-0.958419,0.285365,40.2
80.42,-0.95252,0.304475,40.21
80.44,-0.946241,0.323463,40.22
80.46,-0.939583,0.342322,40.23
80.48,-0.932549,0.361044,40.24
80.5,-0.925142,0.379622,40.25
80.52,-0.917365,0.398047,40.26
80.54,-0.909221,0.416314,40.27
80.56,-0.900713,0.434414,40.28
80.58,-0.891846,0.45234,40.29
80.6,-0.882621,0.470085,40.3
80.62,-0.873043,0.487642,40.31
80.64,-0.863117,0.505005,40.32
80.66,-0.852845,0.522165,40.33
80.68,-0.842231,0.539116,40.34
80.7,-0.831281,0.555852,40.35
80.72,-0.819999,0.572365,40.36
80.74,-0.808388,0.58865,40.37
80.76,-0.796454,0.604699,40.38
80.78,-0.784202,0.620506,40.39
80.8,-0.771636,0.636065,40.4
80.82,-0.758761,0.651369,40.41
80.84,-0.745583,0.666413,40.42
80.86,-0.732106,0.68119,40.43
80.88,-0.718337,0.695695,40.44
80.9,-0.70428,0.709922,40.45
80.92,-0.689942,0.723865,40.46
80.94,-0.675328,0.737518,40.47
80.96,-0.660443,0.750876,40.48
80.98,-0.645295,0.763934,40.49
81,-0.629888,0.776686,40.5
81.02,-0.614229,0.789128,40.51
81.04,-0.598325,0.801254,40.52
81.06,-0.582181,0.813059,40.53
81.08,-0.565805,0.824539,40.54
81.1,-0.549202,0.83569,40.55
81.12,-0.532379,0.846506,40.56
81.14,-0.515344,0.856983,40.57
81.16,-0.498102,0.867118,40.58
81.18,-0.480662,0.876906,40.59
81.2,-0.463028,0.886343,40.6
81.22,-0.44521,0.895426,40.61
81.24,-0.427214,0.904151,40.62
81.26,-0.409047,0.912514,40.63
81.28,-0.390716,0.920511,40.64
81.3,-0.372229,0.928141,40.65
81.32,-0.353593,0.9354,40.66
81.34,-0.334815,0.942284,40.67
81.36,-0.315904,0.948791,40.68
81.38,-0.296866,0.954919,40.69
81.4,-0.277709,0.960665,40.7
81.42,-0.258442,0.966027,40.71
81.44,-0.239071,0.971002,40.72
81.46,-0.219604,0.975589,40.73
81.48,-0.20005,0.979786,40.74
81.5,-0.180416,0.98359,40.75
81.52,-0.160709,0.987002,40.76
81.54,-0.140938,0.990018,40.77
81.56,-0.121111,0.992639,40.78
81.58,-0.101235,0.994863,40.79
81.6,-0.0813191,0.996688,40.8
81.62,-0.0613704,0.998115,40.81
81.64,-0.0413972,0.999143,40.82
81.66,-0.0214074,0.999771,40.83
81.68,-0.00140899,0.999999,40.84
81.7,0.0185899,0.999827,40.85
81.72,0.0385814,0.999255,40.86
81.74,0.0585575,0.998284,40.87
81.76,0.0785101,0.996913,40.88
81.78,0.0984314,0.995144,40.89
81.8,0.118313,0.992976,40.9
81.82,0.138148,0.990412,40.91
81.84,0.157927,0.987451,40.92
81.86,0.177643,0.984095,40.93
81.88,0.197288,0.980346,40.94
81.9,0.216854,0.976204,40.95
81.92,0.236334,0.971672,40.96
81.94,0.255719,0.966751,40.97
81.96,0.275001,0.961444,40.98
81.98,0.294174,0.955752,40.99
82,0.313229,0.949678,41
82.02,0.332158,0.943224,41.01
82.04,0.350955,0.936392,41.02
82.06,0.369612,0.929186,41.03
82.08,0.38812,0.921609,41.04
82.1,0.406474,0.913663,41.05
82.12,0.424664,0.905351,41.06
82.14,0.442685,0.896677,41.07
82.16,0.460529,0.887645,41.08
82.18,0.478189,0.878257,41.09
82.2,0.495657,0.868518,41.1
82.22,0.512927,0.858432,41.11
82.24,0.529992,0.848003,41.12
82.26,0.546845,0.837234,41.13
82.28,0.563479,0.82613,41.14
82.3,0.579888,0.814696,41.15
82.32,0.596065,0.802936,41.16
82.34,0.612003,0.790855,41.17
82.36,0.627697,0.778458,41.18
82.38,0.643139,0.765749,41.19
82.4,0.658325,0.752734,41.2
82.42,0.673247,0.739418,41.21
82.44,0.687899,0.725806,41.22
82.46,0.702277,0.711904,41.23
82.48,0.716374,0.697717,41.24
82.5,0.730184,0.683251,41.25
82.52,0.743702,0.668511,41.26
82.54,0.756923,0.653505,41.27
82.56,0.76984,0.638236,41.28
82.58,0.78245,0.622713,41.29
82.6,0.794747,0.606941,41.3
82.62,0.806726,0.590925,41.31
82.64,0.818383,0.574674,41.32
82.66,0.829712,0.558192,41.33
82.68,0.840709,0.541487,41.34
82.7,0.85137,0.524566,41.35
82.72,0.86169,0.507435,41.36
82.74,0.871666,0.490101,41.37
82.76,0.881293,0.472571,41.38
82.78,0.890567,0.454851,41.39
82.8,0.899486,0.43695,41.4
82.82,0.908044,0.418874,41.41
82.84,0.91624,0.400631,41.42
82.86,0.924068,0.382227,41.43
82.88,0.931528,0.363671,41.44
82.9,0.938614,0.344969,41.45
82.92,0.945325,0.326129,41.46
82.94,0.951659,0.307158,41.47
82.96,0.957611,0.288065,41.48
82.98,0.96318,0.268856,41.49
83,0.968364,0.24954,41.5
83.02,0.973161,0.230124,41.51
83.04,0.977569,0.210616,41.52
83.06,0.981585,0.191024,41.53
83.08,0.985209,0.171355,41.54
83.1,0.988439,0.151618,41.55
83.12,0.991274,0.131821,41.56
83.14,0.993712,0.11197,41.57
83.16,0.995752,0.0920747,41.58
83.18,0.997394,0.0721426,41.59
83.2,0.998638,0.0521816,41.6
83.22,0.999481,0.0321998,41.61
83.24,0.999926,0.012205,41.62
83.26,0.99997,-0.0077946,41.63
83.28,0.999614,-0.0277911,41.64
83.3,0.998858,-0.0477765,41.65
83.32,0.997703,-0.0677428,41.66
83.34,0.996149,-0.0876819,41.67
83.36,0.994196,-0.107586,41.68
83.38,0.991845,-0.127447,41.69
83.4,0.989098,-0.147257,41.7
83.42,0.985955,-0.167008,41.71
83.44,0.982418,-0.186693,41.72
83.46,0.978488,-0.206303,41.73
83.48,0.974167,-0.22583,41.74
83.5,0.969456,-0.245267,41.75
83.52,0.964357,-0.264605,41.76
83.54,0.958872,-0.283838,41.77
83.56,0.953004,-0.302958,41.78
83.58,0.946755,-0.321956,41.79
83.6,0.940127,-0.340825,41.8
83.62,0.933123,-0.359558,41.81
83.64,0.925745,-0.378148,41.82
83.66,0.917998,-0.396586,41.83
83.68,0.909883,-0.414865,41.84
83.7,0.901404,-0.432979,41.85
83.72,0.892565,-0.450919,41.86
83.74,0.883369,-0.468679,41.87
83.76,0.873819,-0.486251,41.88
83.78,0.86392,-0.503629,41.89
83.8,0.853675,-0.520806,41.9
83.82,0.843089,-0.537774,41.91
83.84,0.832166,-0.554527,41.92
83.86,0.820909,-0.571058,41.93
83.88,0.809325,-0.587361,41.94
83.9,0.797416,-0.603429,41.95
83.92,0.785189,-0.619256,41.96
83.94,0.772648,-0.634835,41.97
83.96,0.759798,-0.65016,41.98
83.98,0.746643,-0.665225,41.99
84,0.73319,-0.680023,42
84.02,0.719444,-0.69455,42.01
84.04,0.70541,-0.708799,42.02
84.06,0.691094,-0.722765,42.03
84.08,0.676501,-0.736441,42.04
84.1,0.661638,-0.749823,42.05
84.12,0.646511,-0.762905,42.06
84.14,0.631124,-0.775682,42.07
84.16,0.615485,-0.788148,42.08
84.18,0.5996,-0.8003,42.09
84.2,0.583476,-0.812131,42.1
84.22,0.567117,-0.823637,42.11
84.24,0.550532,-0.834814,42.12
84.26,0.533727,-0.845657,42.13
84.28,0.516708,-0.856162,42.14
84.3,0.499483,-0.866324,42.15
84.32,0.482058,-0.87614,42.16
84.34,0.46444,-0.885605,42.17
84.36,0.446636,-0.894716,42.18
84.38,0.428653,-0.903469,42.19
84.4,0.410499,-0.911861,42.2
84.42,0.392181,-0.919888,42.21
84.44,0.373706,-0.927547,42.22
84.46,0.355082,-0.934835,42.23
84.48,0.336315,-0.941749,42.24
84.5,0.317414,-0.948287,42.25
84.52,0.298386,-0.954445,42.26
84.54,0.279239,-0.960222,42.27
84.56,0.25998,-0.965614,42.28
84.58,0.240617,-0.97062,42.29
84.6,0.221158,-0.975238,42.3
84.62,0.20161,-0.979466,42.31
84.64,0.181982,-0.983302,42.32
84.66,0.162281,-0.986745,42.33
84.68,0.142515,-0.989793,42.34
84.7,0.122692,-0.992445,42.35
84.72,0.10282,-0.9947,42.36
84.74,0.0829064,-0.996557,42.37
84.76,0.06296,-0.998016,42.38
84.78,0.0429884,-0.999076,42.39
84.8,0.0229996,-0.999735,42.4
84.82,0.00300164,-0.999995,42.41
84.84,-0.0169975,-0.999856,42.42
84.86,-0.0369899,-0.999316,42.43
84.88,-0.0569675,-0.998376,42.44
84.9,-0.0769223,-0.997037,42.45
84.92,-0.0968463,-0.995299,42.46
84.94,-0.116732,-0.993163,42.47
84.96,-0.13657,-0.99063,42.48
84.98,-0.156354,-0.987701,42.49
85,-0.176076,-0.984377,42.5
85.02,-0.195727,-0.980658,42.51
85.04,-0.215299,-0.976548,42.52
85.06,-0.234786,-0.972047,42.53
85.08,-0.254179,-0.967157,42.54
85.1,-0.27347,-0.961881,42.55
85.12,-0.292651,-0.956219,42.56
85.14,-0.311716,-0.950175,42.57
85.16,-0.330656,-0.943751,42.58
85.18,-0.349463,-0.93695,42.59
85.2,-0.368131,-0.929774,42.6
85.22,-0.386652,-0.922226,42.61
85.24,-0.405018,-0.914309,42.62
85.26,-0.423222,-0.906026,42.63
85.28,-0.441256,-0.897381,42.64
85.3,-0.459115,-0.888377,42.65
85.32,-0.476789,-0.879018,42.66
85.34,-0.494273,-0.869307,42.67
85.36,-0.511559,-0.859248,42.68
85.38,-0.528641,-0.848846,42.69
85.4,-0.545511,-0.838104,42.7
85.42,-0.562163,-0.827027,42.71
85.44,-0.57859,-0.815619,42.72
85.46,-0.594785,-0.803885,42.73
85.48,-0.610743,-0.791829,42.74
85.5,-0.626456,-0.779457,42.75
85.52,-0.641919,-0.766772,42.76
85.54,-0.657125,-0.753782,42.77
85.56,-0.672068,-0.740489,42.78
85.58,-0.686743,-0.726901,42.79
85.6,-0.701142,-0.713021,42.8
85.62,-0.715262,-0.698857,42.81
85.64,-0.729095,-0.684413,42.82
85.66,-0.742636,-0.669695,42.83
85.68,-0.755881,-0.654709,42.84
85.7,-0.768823,-0.639462,42.85
85.72,-0.781458,-0.623958,42.86
85.74,-0.79378,-0.608206,42.87
85.76,-0.805784,-0.592209,42.88
85.78,-0.817466,-0.575976,42.89
85.8,-0.828822,-0.559513,42.9
85.82,-0.839845,-0.542826,42.91
85.84,-0.850533,-0.525921,42.92
85.86,-0.860881,-0.508807,42.93
85.88,-0.870884,-0.491488,42.94
85.9,-0.880539,-0.473974,42.95
85.92,-0.889842,-0.456269,42.96
85.94,-0.898789,-0.438382,42.97
85.96,-0.907376,-0.42032,42.98
85.98,-0.9156,-0.40209,42.99
86,-0.923458,-0.383698,43
86.02,-0.930947,-0.365154,43.01
86.04,-0.938064,-0.346463,43.02
86.06,-0.944805,-0.327634,43.03
86.08,-0.951168,-0.308673,43.04
86.1,-0.957151,-0.28959,43.05
86.12,-0.962751,-0.27039,43.06
86.14,-0.967966,-0.251082,43.07
86.16,-0.972794,-0.231674,43.08
86.18,-0.977232,-0.212173,43.09
86.2,-0.98128,-0.192587,43.1
86.22,-0.984935,-0.172924,43.11
86.24,-0.988196,-0.153192,43.12
86.26,-0.991062,-0.133399,43.13
86.28,-0.993532,-0.113553,43.14
86.3,-0.995604,-0.0936605,43.15
86.32,-0.997278,-0.073731,43.16
86.34,-0.998553,-0.053772,43.17
86.36,-0.999429,-0.0337915,43.18
86.38,-0.999905,-0.0137975,43.19
86.4,-0.999981,0.00620199,43.2
86.42,-0.999657,0.026199,43.21
86.44,-0.998933,0.0461856,43.22
86.46,-0.997809,0.0661537,43.23
86.48,-0.996287,0.0860953,43.24
86.5,-0.994366,0.106002,43.25
86.52,-0.992047,0.125867,43.26
86.54,-0.989332,0.145682,43.27
86.56,-0.98622,0.165438,43.28
86.58,-0.982714,0.185128,43.29
86.6,-0.978816,0.204744,43.3
86.62,-0.974525,0.224278,43.31
86.64,-0.969845,0.243722,43.32
86.66,-0.964777,0.263069,43.33
86.68,-0.959323,0.282311,43.34
86.7,-0.953485,0.30144,43.35
86.72,-0.947266,0.320448,43.36
86.74,-0.940668,0.339328,43.37
86.76,-0.933694,0.358072,43.38
86.78,-0.926346,0.376673,43.39
86.8,-0.918628,0.395123,43.4
86.82,-0.910542,0.413416,43.41
86.84,-0.902093,0.431543,43.42
86.86,-0.893282,0.449497,43.43
86.88,-0.884114,0.467271,43.44
86.9,-0.874592,0.484859,43.45
86.92,-0.864721,0.502253,43.46
86.94,-0.854504,0.519446,43.47
86.96,-0.843944,0.536431,43.48
86.98,-0.833048,0.553201,43.49
87,-0.821818,0.56975,43.5
87.02,-0.810259,0.586072,43.51
87.04,-0.798377,0.602159,43.52
87.06,-0.786174,0.618005,43.53
87.08,-0.773658,0.633603,43.54
87.1,-0.760832,0.648949,43.55
87.12,-0.747702,0.664035,43.56
87.14,-0.734272,0.678855,43.57
87.16,-0.720549,0.693404,43.58
87.18,-0.706538,0.707675,43.59
87.2,-0.692244,0.721663,43.6
87.22,-0.677674,0.735363,43.61
87.24,-0.662832,0.748768,43.62
87.26,-0.647725,0.761874,43.63
87.28,-0.632359,0.774676,43.64
87.3,-0.61674,0.787167,43.65
87.32,-0.600874,0.799344,43.66
87.34,-0.584768,0.8112,43.67
87.36,-0.568428,0.822733,43.68
87.38,-0.551861,0.833936,43.69
87.4,-0.535073,0.844806,43.7
87.42,-0.518071,0.855338,43.71
87.44,-0.500862,0.865527,43.72
